account_iban,reason,amount,sender_country,receiver_country
GB56UUWB76408542132340,outgoing,10847.4,Saint Martin,Sweden
SE8902XPKO29440306068239,outgoing,49512.28,Sweden,Philippines
GB86BUWE07072580787658,incoming,22033.52,Finland,Sweden
GB33UOCW98028993682757,outgoing,36182.76,Denmark,Sweden
GB86BUMZ94889744802601,incoming,6919.98,Finland,Sweden
GB06HYIB07986236677042,incoming,12749.05,Estonia,Sweden
GB30ROLO13792401156749,incoming,27875.69,Denmark,Sweden
GB68ZUNK01713533301712,incoming,2440.92,Ghana,Sweden
SE8902IOUR73096302679146,outgoing,35493.6,Sweden,Croatia
GB02EXRJ38468653334177,incoming,31475.35,Timor-Leste,Sweden
GB16AEAL71689017724813,outgoing,30491.72,Senegal,Sweden
SE8902QILJ09667839424264,outgoing,27010.39,Sweden,Kiribati
SE8902PFYI37989903515742,incoming,9866.23,Sweden,Estonia
GB33MIRU18272034569527,outgoing,40024.53,United States of America,Sweden
SE8902ZTYB33411513006359,incoming,11417.55,Sweden,Ecuador
GB05ABRZ95635521167407,incoming,24987.53,Norway,Sweden
SE8902QBZS75980360092144,incoming,11429.72,Sweden,Colombia
GB51RYEP83002639754117,outgoing,1783.84,Germany,Sweden
GB05IRWT27470851418192,incoming,49286.99,Finland,Sweden
GB71KTNV29650927717999,incoming,5607.74,Algeria,Sweden
GB77FVYB23004133748384,outgoing,33563.12,Afghanistan,Sweden
GB54ZHIU11720477055937,incoming,2139.78,Island,Sweden
GB50EGXJ39699866841495,incoming,35230.06,Estonia,Sweden
SE8902FNVL25969348892346,outgoing,16964.35,Sweden,Lesotho
GB98FIQH65474323774243,incoming,1509.02,Island,Sweden
SE8902ARJI52424267786590,incoming,12617.83,Sweden,Philippines
GB60ZLFM45173059852895,incoming,13203.52,Puerto Rico,Sweden
SE8902WATX62152063702344,incoming,44155.41,Sweden,Reunion
SE8902DJPX89629848207656,outgoing,14291.39,Sweden,Finland
GB05EHWK46924311809925,outgoing,27821.58,Wallis and Futuna,Sweden
GB12CDOM82094242249020,incoming,10643.74,Iraq,Sweden
GB80FTBP04300968017096,incoming,39723.79,Bahamas,Sweden
SE8902BPXN71817611233256,outgoing,15738.54,Sweden,Comoros
GB85BZEX66718439101007,incoming,11690.91,Denmark,Sweden
GB10CASA78713959243941,incoming,25431.45,,Sweden
GB19TLEM46860401064600,outgoing,8533.2,Finland,Sweden
SE8902MEPG75869905095161,outgoing,48915.42,Sweden,Armenia
SE8902ONKL85026172925302,outgoing,2587.28,Sweden,Norway
GB49ISMW42392049417466,incoming,14988.77,Slovenia,Sweden
GB08DULH80981321824247,incoming,718.38,Lao People's Democratic Republic,Sweden
GB47ECYT74020429158006,incoming,9185.08,Ghana,Sweden
GB02ZXJR96636699191621,outgoing,32634.65,Germany,Sweden
GB07MTYD02118375343309,incoming,28620.97,Poland,Sweden
GB50REWI47737063638116,incoming,48564.86,Zimbabwe,Sweden
GB35ICDX24730083639482,outgoing,31066.59,Burundi,Sweden
GB67BMMK48764765862425,outgoing,27593.05,Norway,Sweden
SE8902QILJ09667839424264,outgoing,32657.68,Sweden,Finland
GB34ZVNH57790769920522,incoming,33395.21,Uruguay,Sweden
SE8902SXSV66139578019742,outgoing,2285.39,Sweden,Island
GB15BCSB29771854524135,incoming,33567.59,Bermuda,Sweden
GB54GWXD15710205696466,incoming,17894.35,Mexico,Sweden
GB36OOBG22141841834777,incoming,40136.97,Island,Sweden
GB78WPLJ30667969070428,incoming,4399.18,Uganda,Sweden
GB47VNVG42832032477089,outgoing,16502.24,Estonia,Sweden
GB12GKPZ63147781385694,outgoing,27395.99,Ireland,Sweden
SE8902WRRU80784544437204,outgoing,16171.54,Sweden,Reunion
GB82THKG19212027701170,outgoing,12498.97,Belgium,Sweden
SE8902URSS59260219235990,incoming,9273.79,Sweden,Korea
GB92MTSK35139171262183,incoming,35397.42,Andorra,Sweden
SE8902AZSP13287899419402,incoming,38229.69,Sweden,Finland
GB19WMFY31529619866858,incoming,26119.68,Equatorial Guinea,Sweden
SE8902ABOS54302823852209,incoming,32136.82,Sweden,United States of America
GB45UBHI84634709185148,incoming,14166.97,Honduras,Sweden
GB45NSOK20335042882923,outgoing,14498.8,Germany,Sweden
SE8902PUTI27368119946710,outgoing,19030.8,Sweden,Saint Helena
SE8902FITK67729451632648,incoming,27474.69,Sweden,Poland
SE8902ELOW76907000148619,outgoing,30021.28,Sweden,Senegal
GB28SMBW47268044506627,outgoing,43264.05,Cayman Islands,Sweden
GB64BDJK42755229832857,outgoing,2517.52,Estonia,Sweden
SE8902WOTL92806947118912,outgoing,21059.81,Sweden,
SE8902FKHJ95461624405436,incoming,937.89,Sweden,Norway
SE8902WSLA24954889786348,incoming,43696.01,Sweden,Reunion
GB77XAOY87033267398902,outgoing,9282.54,Poland,Sweden
SE8902GFDI02146082509603,incoming,10097.15,Sweden,United States Virgin Islands
GB20WJQY47012205221977,incoming,48859.0,Guyana,Sweden
GB39MFVI55416073937277,outgoing,47144.2,Island,Sweden
GB49ZBSV58033683955392,outgoing,1078.43,Jamaica,Sweden
SE8902WJDM26526890895791,outgoing,39046.05,Sweden,Macao
SE8902CZMN06754312018557,outgoing,47430.06,Sweden,Brunei Darussalam
SE8902AOEI11888157159723,outgoing,42825.12,Sweden,Mozambique
SE8902HMCZ09136061205337,incoming,34219.78,Sweden,Denmark
SE8902LHUA50734331657544,incoming,36663.18,Sweden,Germany
GB74JAFG41938220611648,incoming,497.25,Germany,Sweden
GB93OMCT93408871997735,incoming,35404.53,Ethiopia,Sweden
GB49LUDM85555934060650,incoming,35577.49,Canada,Sweden
SE8902FWBT85916441228504,outgoing,33605.16,Sweden,Hungary
GB65CAUH99916577879101,outgoing,1403.29,Brunei Darussalam,Sweden
SE8902BLNY30650799297988,outgoing,31274.45,Sweden,Poland
SE8902PVNM34258841032637,incoming,32230.31,Sweden,Cambodia
GB57WRKK47767201228355,incoming,43422.73,Island,Sweden
GB57MYLA01560007280366,incoming,9230.96,Cameroon,Sweden
SE8902GWOF13656646987338,incoming,25170.57,Sweden,Poland
SE8902ZDZF35824709915348,incoming,6474.94,Sweden,Palau
GB65EZZF03170673323650,outgoing,15378.75,Germany,Sweden
GB22IZQW06720756555674,outgoing,4991.46,Saint Pierre and Miquelon,Sweden
GB58ZKMM68238814394669,incoming,42559.16,Denmark,Sweden
SE8902MURT68729362533248,incoming,48655.59,Sweden,Ecuador
SE8902UAZW13872369602420,incoming,1938.34,Sweden,Norway
GB49TBNQ37211617046623,incoming,36458.9,Maldives,Sweden
SE8902AXSS75904959058026,outgoing,1309.0,Sweden,Mauritius
GB93HJYL37612049609201,outgoing,37701.34,Norway,Sweden
GB60VENO76891014068466,incoming,1489.45,Denmark,Sweden
GB60FIBK82169798081462,outgoing,29567.14,Norway,Sweden
GB72XLEQ68524967754838,outgoing,1528.34,Estonia,Sweden
SE8902KVSV81092256666408,outgoing,38567.93,Sweden,Poland
SE8902MKFC17006139746737,outgoing,40508.81,Sweden,Azerbaijan
GB78PCJL62558042619460,incoming,9229.65,Botswana,Sweden
GB61IDNH28663741395709,incoming,29259.27,Mongolia,Sweden
SE8902OZBM53448690509013,outgoing,33385.78,Sweden,Poland
SE8902KDEZ48747876485385,incoming,36809.72,Sweden,Poland
SE8902SVQW25123995841385,incoming,28547.43,Sweden,
SE8902NVBN39901843446898,outgoing,552.73,Sweden,Bosnia and Herzegovina
GB74HBLM62206761026897,outgoing,6828.7,Seychelles,Sweden
SE8902PQAY31420284375015,incoming,34487.41,Sweden,United States Minor Outlying Islands
SE8902SHGS62187533607069,outgoing,33779.49,Sweden,Jamaica
SE8902WOXH43586674611980,incoming,38906.49,Sweden,Denmark
GB93VBCF28992019684564,outgoing,41723.44,Netherlands Antilles,Sweden
SE8902SLBZ46706062219762,incoming,6815.83,Sweden,Guernsey
GB48AFQM46243654131103,incoming,10231.54,Denmark,Sweden
SE8902PUTI27368119946710,incoming,35330.18,Sweden,Kuwait
SE8902TXWD68698852887733,incoming,43273.76,Sweden,Island
SE8902UDAI89693707440786,outgoing,8075.59,Sweden,Myanmar
SE8902AXSS75904959058026,incoming,32.84,Sweden,Korea
SE8902QZNU18414720978758,incoming,599.76,Sweden,Suriname
SE8902SEYF48760878274175,incoming,49422.53,Sweden,Wallis and Futuna
SE8902ALWE64418794375241,incoming,4177.79,Sweden,Guinea
SE8902WGFJ72090874836772,incoming,16949.69,Sweden,Nepal
GB49OMLI93807456557460,outgoing,4021.87,Denmark,Sweden
SE8902UDAI89693707440786,incoming,3397.53,Sweden,Faroe Islands
SE8902SVEX40095531093926,incoming,30958.31,Sweden,Christmas Island
SE8902IMDH11855815032434,outgoing,17861.93,Sweden,Norway
GB95HRXJ53760775633724,incoming,22899.04,Saint Vincent and the Grenadines,Sweden
GB55ZJVA30748942337679,outgoing,34399.99,Denmark,Sweden
SE8902UNAU13611272599268,outgoing,21489.19,,Sweden
GB88EUMA56918137306098,outgoing,2415.85,Madagascar,Sweden
GB69WJZD22629148177659,outgoing,31006.31,Palestinian Territory,Sweden
GB35RTEC05511095850911,incoming,1017.47,Estonia,Sweden
GB13ZMLU53474784190983,incoming,41411.88,Madagascar,Sweden
GB10ONES45556103656236,outgoing,23311.22,Denmark,Sweden
GB67XIPC13308360081883,incoming,31326.17,Liechtenstein,Sweden
GB81XRFF90643644228618,outgoing,1830.93,Poland,Sweden
GB60XTEX37029098206054,outgoing,28606.95,Tonga,Sweden
GB34KLEE63882736399312,incoming,14871.37,Uganda,Sweden
GB57ADOY26936144491385,outgoing,38363.55,Poland,Sweden
SE8902JWPZ44810854846338,incoming,48613.6,Sweden,Estonia
GB21MSUO35237233046651,outgoing,27972.72,Germany,Sweden
GB93FTNC20553809011698,outgoing,17615.14,Andorra,Sweden
SE8902WATX62152063702344,outgoing,25685.6,Sweden,Swaziland
GB27HIXX66897047185986,incoming,43892.36,Wallis and Futuna,Sweden
SE8902BADP38378986803145,outgoing,768.46,Sweden,Morocco
GB96VZWI89363791058055,outgoing,22801.05,Morocco,Sweden
GB94SDBN25618068722928,incoming,35383.82,Sao Tome and Principe,Sweden
SE8902BPMW61406251979814,incoming,39900.71,Sweden,Brunei Darussalam
GB44SQWK47305856763823,incoming,34638.96,Estonia,Sweden
GB56ZXSI27121519137139,outgoing,17891.92,Qatar,Sweden
GB03YDYQ35845299670064,outgoing,43442.86,Moldova,Sweden
SE8902CTOV92367944039255,incoming,41207.82,Sweden,New Caledonia
SE8902GWOF13656646987338,incoming,31510.76,Sweden,Indonesia
SE8902UIXL22740523863004,incoming,11054.88,Sweden,Georgia
GB93NZZG39860767093266,outgoing,25132.4,Cook Islands,Sweden
GB98QPSU95151095780852,outgoing,14290.1,Island,Sweden
SE8902JWPZ44810854846338,incoming,34414.03,Sweden,Poland
SE8902RMGJ56941789044857,incoming,3108.63,Sweden,Myanmar
GB23PLTK72062013041425,outgoing,35341.67,Germany,Sweden
GB67GNNM55362232367846,outgoing,9187.87,Saint Pierre and Miquelon,Sweden
SE8902UWHJ79819805055119,incoming,5014.76,Sweden,Kyrgyz Republic
SE8902KASG36290465086408,incoming,14274.95,Sweden,Dominican Republic
GB22PMAT83703580633156,incoming,35041.47,Germany,Sweden
GB25RGPW98089302980618,outgoing,40250.78,Estonia,Sweden
SE8902ZJBK03539793529686,incoming,29718.47,Sweden,Germany
GB46TFYJ12811258968820,incoming,4351.36,Haiti,Sweden
GB26QADV17301431599585,outgoing,23768.14,South Georgia and the South Sandwich Islands,Sweden
SE8902VPUM81969837191902,incoming,39892.47,Sweden,Pitcairn Islands
GB27UACV69023056535901,outgoing,42272.64,Togo,Sweden
SE8902HMCZ09136061205337,outgoing,19311.71,Sweden,Finland
SE8902JWPZ44810854846338,incoming,44697.85,Sweden,Bosnia and Herzegovina
SE8902TJBO76009734317061,outgoing,20903.5,Sweden,Latvia
GB29WQWB71305556511800,outgoing,16926.13,,Sweden
SE8902TKZA24932488770695,outgoing,18738.25,Sweden,Lesotho
GB50BAYR77737911417927,incoming,32697.18,Germany,Sweden
GB44EEWR01935676457663,incoming,26639.22,Poland,Sweden
SE8902IJUF89235594362096,incoming,49109.67,Sweden,Nauru
SE8902DFIF62619409849709,incoming,6131.2,Sweden,Nauru
SE8902HWWI70855528580462,outgoing,47183.89,Sweden,Albania
GB03ZDWB54390881420329,outgoing,7486.32,Norway,Sweden
SE8902MDRR93436036363613,incoming,11687.92,Sweden,Lesotho
SE8902TKNC87869236455689,outgoing,34330.56,Sweden,Russian Federation
SE8902FMGF16921362391617,outgoing,49351.74,Sweden,Azerbaijan
GB69HYJU56716906931878,outgoing,27901.39,Denmark,Sweden
SE8902CMWE25531271390672,incoming,20342.76,Sweden,Monaco
SE8902PVRO74801343887399,incoming,11558.85,Sweden,Island
GB15TJIY90654376350260,incoming,41853.6,Comoros,Sweden
SE8902FUXQ13611890616632,outgoing,3788.83,Sweden,Dominican Republic
SE8902WFUC02168045258799,outgoing,7771.92,Sweden,Poland
SE8902QASC32307460643773,incoming,25391.26,Sweden,Lesotho
SE8902VSPR33562992730471,outgoing,31853.14,Sweden,Aruba
SE8902OYYC26878073615803,incoming,26863.22,Sweden,Estonia
GB61VBXC31468493892274,incoming,9893.91,Sweden,
SE8902DPEV86073624782716,outgoing,3604.28,Sweden,Antigua and Barbuda
SE8902XIPF48454762305912,incoming,47898.92,Sweden,Denmark
GB38SXAQ22366163073850,incoming,34108.51,Poland,Sweden
GB60HYKD64082756716167,incoming,45223.57,Burkina Faso,Sweden
SE8902SICI51731283266081,outgoing,19787.23,Sweden,Indonesia
GB56GCYO41627767124029,incoming,20186.52,Martinique,Sweden
GB13PUMM62920233522754,outgoing,22887.17,Germany,Sweden
GB40RRMS53291329056218,incoming,11049.72,Bulgaria,Sweden
SE8902LVNK47443019784697,incoming,8136.66,Sweden,Mexico
GB29RMLB06053072037472,outgoing,36001.03,Mali,Sweden
GB28SKPS80854374092903,outgoing,7548.01,Cape Verde,Sweden
SE8902UGUU35326815762231,outgoing,20504.44,Sweden,Estonia
GB78HVRV83510735101394,incoming,22945.89,Armenia,Sweden
GB78NTTC76102879598612,outgoing,41242.79,Burundi,Sweden
SE8902EYZV57214534359238,outgoing,20401.0,Sweden,Nicaragua
GB34UTQP69938964746792,incoming,47794.25,Island,Sweden
GB58UDOC19531994612805,outgoing,19177.19,Sri Lanka,Sweden
GB44FXZF29414442005233,incoming,49670.31,Panama,Sweden
GB51FWMB33951944870482,incoming,17108.74,Slovenia,Sweden
SE8902UXKG57479907330381,outgoing,2584.88,Sweden,Norway
GB86UTSE69736061659515,incoming,33155.88,Island,Sweden
SE8902QLQD50953604363689,outgoing,3303.59,Sweden,Norway
SE8902GSZH91391621188990,outgoing,22167.78,Sweden,Guadeloupe
SE8902HFSR53083572903940,outgoing,6957.58,Sweden,French Southern Territories
GB63TWON93034714583936,incoming,33696.41,Togo,Sweden
GB47OCIL65528766932342,incoming,5172.56,Sierra Leone,Sweden
GB91MPTD90841161906885,outgoing,18308.73,Island,Sweden
GB85AUVQ99181289801761,incoming,22382.09,Saint Helena,Sweden
SE8902LTEB55772338700469,outgoing,23886.08,Sweden,Martinique
GB48KSOM74976274359658,incoming,11472.58,Mali,Sweden
SE8902PVNM34258841032637,outgoing,43082.8,Sweden,Estonia
GB89IMNB64666287998427,outgoing,21931.79,Fiji,Sweden
SE8902OEUK98732816702347,outgoing,22573.52,Sweden,Namibia
GB94LRAZ71176466515924,incoming,18376.02,Seychelles,Sweden
SE8902DJPX89629848207656,incoming,38838.54,Sweden,Guatemala
SE8902TURO07496760761316,outgoing,19927.01,Sweden,Bolivia
SE8902VTXY24068790036789,incoming,5645.13,Sweden,Panama
GB66INXW95006563123295,outgoing,16281.65,Guatemala,Sweden
GB11NXUS43559146955595,outgoing,7555.17,India,Sweden
SE8902DNVY67349092911659,incoming,24069.51,Sweden,Burkina Faso
SE8902JOAA73203338391811,incoming,31090.37,Sweden,Saudi Arabia
SE8902PYVE63223607468293,outgoing,48950.42,Sweden,Island
GB61WOOR29712533444255,outgoing,42660.05,Niue,Sweden
GB40GUKR08072358446666,incoming,2619.98,Burkina Faso,Sweden
GB91URTF23980503638163,outgoing,18550.45,Island,Sweden
SE8902UGUU35326815762231,outgoing,28725.34,Sweden,Georgia
SE8902MPBO87772633723937,incoming,40249.54,Sweden,Mauritius
SE8902YHDH95624192716829,outgoing,11909.94,Sweden,Norway
GB10AUZB04172074426131,outgoing,5094.66,Norfolk Island,Sweden
GB72RZZW68481494869754,incoming,22684.14,Sierra Leone,Sweden
GB78TAIH45966993794321,outgoing,13909.07,Pakistan,Sweden
SE8902QASC32307460643773,incoming,28469.46,Sweden,Belgium
SE8902OCQK11725418237602,outgoing,36885.39,Sweden,Sudan
SE8902ALWE64418794375241,incoming,3734.55,Sweden,North Macedonia
GB20LIPW69060589240880,outgoing,38136.12,Gibraltar,Sweden
GB70CFKJ61308870342975,outgoing,14020.44,Austria,Sweden
SE8902WOBG56284432759181,outgoing,11916.18,Sweden,Reunion
GB57AZCV02405046748037,outgoing,38848.64,Denmark,Sweden
GB14SBJK54207634753364,outgoing,48149.3,New Caledonia,Sweden
GB89KINT64513181071055,incoming,26411.12,Norway,Sweden
GB80NICV10249666100225,outgoing,22813.87,Dominican Republic,Sweden
SE8902CAYR28184400854269,outgoing,3613.18,Sweden,Denmark
GB19VUHM93249553050045,incoming,40313.02,Hungary,Sweden
SE8902ZDQZ85735825212197,incoming,30787.49,Sweden,Poland
GB28FZZL68726900018707,outgoing,46778.74,Micronesia,Sweden
GB44EFRJ55709199672693,outgoing,6149.97,Island,Sweden
GB05JFTP01713087554113,incoming,20056.65,Haiti,Sweden
GB68IJJK83807702707772,incoming,21331.54,Island,Sweden
GB17XTHP65186161094158,incoming,12836.51,New Caledonia,Sweden
GB36MABK71575506455219,outgoing,37410.18,Estonia,Sweden
GB97JZZX93500961348505,incoming,6634.8,Papua New Guinea,Sweden
GB86DSQY35739149724315,outgoing,25997.16,Reunion,Sweden
SE8902CRKA97370313824795,incoming,17386.69,Sweden,Spain
GB20OOSA28490583345099,outgoing,39137.08,Austria,Sweden
SE8902THHW31823034276516,outgoing,30158.54,Sweden,Mauritania
SE8902BIRC46206283725522,outgoing,34587.23,Sweden,Dominican Republic
GB21OKVF79149427157840,outgoing,40635.67,Portugal,Sweden
GB57CZUC96974886654011,incoming,13964.66,Cote d'Ivoire,Sweden
GB74URTQ52603943217364,outgoing,16541.78,Iran,Sweden
GB59JFTS73664844823549,outgoing,32836.21,Greenland,Sweden
GB58VDUS83917053137438,outgoing,32744.32,Turkey,Sweden
SE8902LJOL22570334014589,incoming,26922.75,Sweden,Tonga
SE8902OETG93189334327881,outgoing,43796.98,Sweden,Eritrea
SE8902YARE38911515845364,incoming,9754.73,Sweden,Somalia
SE8902OUGZ49389646387563,incoming,47007.97,Sweden,Ethiopia
GB05JMRW63268977657546,incoming,17710.08,Greenland,Sweden
GB73DXBT07345384075023,outgoing,2569.08,Finland,Sweden
GB16DJNO25607256468164,outgoing,22160.34,Djibouti,Sweden
SE8902FCJT75375914520219,outgoing,22926.87,Sweden,Svalbard & Jan Mayen Islands
GB80HURE79997212105834,outgoing,13139.82,Bouvet Island (Bouvetoya),Sweden
GB50FHUI30351616551756,incoming,33810.82,Korea,Sweden
SE8902XCHA19919213751955,outgoing,1776.19,Sweden,Togo
SE8902LUGA16653984392162,incoming,45261.68,Sweden,Greece
GB15CRLT93974346083889,incoming,14789.86,Germany,Sweden
SE8902YBUM91649266178467,outgoing,35518.85,Sweden,Kazakhstan
SE8902EPZK82020056741347,outgoing,41848.32,Sweden,Finland
GB27PWYU46320575957303,outgoing,8077.26,Jersey,Sweden
GB07IPKL07047064761392,incoming,47536.19,Portugal,Sweden
SE8902ELOW76907000148619,incoming,28159.83,Sweden,Seychelles
SE8902WMGQ92121042977797,incoming,41302.39,,Reunion
GB45VZYN29239841886137,incoming,8634.94,Estonia,Sweden
GB70ILCO72864978432384,incoming,34409.09,Germany,Sweden
GB13CEDF77786447900444,incoming,45910.51,Saudi Arabia,Sweden
SE8902CDUU61660929189479,outgoing,44501.15,Sweden,Poland
GB33FPTB46291333132506,outgoing,27374.64,Denmark,Sweden
SE8902OKBP25586865512985,incoming,29154.1,Sweden,Poland
SE8902AJSV94182461717656,outgoing,30719.0,Sweden,India
SE8902FWHV93976568931219,outgoing,11659.29,Sweden,Portugal
SE8902VAPD72818464374400,outgoing,41688.33,Sweden,Honduras
SE8902QZEZ52320024971424,outgoing,20490.54,Sweden,Mongolia
GB67ELHV00631432874249,incoming,36339.65,Kyrgyz Republic,Sweden
GB82NJKV11049892357787,outgoing,22246.8,Poland,Sweden
GB93YUBA82751596554944,outgoing,48089.46,Norway,Sweden
GB14FFQI04111511447270,incoming,43651.76,Norway,Sweden
SE8902DZEM65843874009450,incoming,41934.0,Sweden,Belize
GB09QWYX24015893766085,outgoing,26696.86,Reunion,Sweden
GB06BNCV22045688434329,incoming,13787.21,British Indian Ocean Territory (Chagos Archipelago),Sweden
GB76WBKJ22758782090617,incoming,33634.83,Denmark,Sweden
SE8902OGIL87909531470185,outgoing,11724.91,Sweden,Germany
SE8902YUYG10929263320035,outgoing,42791.86,Sweden,Lao People's Democratic Republic
GB27SAZT78850255959208,incoming,21747.78,Kiribati,Sweden
SE8902DVQS82119924518238,incoming,14455.76,Sweden,Hungary
SE8902RCMN64982980569854,incoming,28069.61,Sweden,Finland
GB31VRBQ71869973264637,incoming,1719.32,Estonia,Sweden
SE8902OKGM15362718359701,incoming,23185.67,Sweden,Denmark
GB90UHFQ95840994389900,incoming,5146.02,Denmark,Sweden
SE8902VCGO21843909614852,outgoing,18801.52,Sweden,Aruba
SE8902HUPY67929894959123,incoming,42787.22,Sweden,Cameroon
GB23IIZA83897948297218,outgoing,39039.81,Slovakia (Slovak Republic),Sweden
SE8902UXKG57479907330381,outgoing,11617.57,Sweden,Haiti
SE8902VWXK42191765114871,incoming,10163.49,Sweden,Poland
SE8902GAXX53411861552462,outgoing,39295.98,Sweden,Germany
SE8902ATDH36917846037146,incoming,18467.47,Sweden,Singapore
SE8902JIRN62314882418604,outgoing,29758.32,Sweden,Sudan
GB14NEZK95075013659155,incoming,49297.85,Russian Federation,Sweden
GB15HXCE37818744658366,outgoing,19397.95,Bermuda,Sweden
SE8902AHVW14609154839055,incoming,6434.45,Sweden,Holy See (Vatican City State)
GB19JXIC92238618407430,outgoing,46846.33,Western Sahara,Sweden
SE8902RYXO33562941610360,outgoing,13526.68,Sweden,Italy
SE8902GREW10972860106946,incoming,1479.63,Sweden,Norway
GB29LJYD71710735424747,outgoing,7464.61,Heard Island and McDonald Islands,Sweden
SE8902KMXN52564213381947,incoming,5200.48,Sweden,Zambia
SE8902AJSV94182461717656,outgoing,10987.24,Sweden,Finland
GB33FLJO95503098718367,incoming,27369.09,Wallis and Futuna,Sweden
